"state","ChainID","LOCATION","Mild","Moderate","Frequent","AudienceTotal"
"MI","1497173943201564499","Holiday Station Store","0","1","0","183"
"MI","1497173943201564499","Holiday Station Store","1","0","0","970"
"MI","1497173943201564504","Fast Track","0","0","1","6"
"MI","1497173943201564504","Fast Track","0","1","0","15"
"MI","1497173943201564504","Fast Track","1","0","0","121"
"MI","1497173943201564508","Quick Stop","0","0","1","3"
"MI","1497173943201564508","Quick Stop","0","1","0","28"
"MI","1497173943201564508","Quick Stop","1","0","0","205"
"MI","1497173943201564512","Holiday Stationstores","0","0","1","72"
"MI","1497173943201564512","Holiday Stationstores","0","1","0","207"
"MI","1497173943201564512","Holiday Stationstores","1","0","0","1103"
"MI","1497173943201564515","E Z Mart","0","0","1","17"
"MI","1497173943201564515","E Z Mart","0","1","0","69"
"MI","1497173943201564515","E Z Mart","1","0","0","376"
"MI","1497184645706417628","Gulf Gas Station","0","0","1","9"
"MI","1497184645706417628","Gulf Gas Station","0","1","0","28"
"MI","1497184645706417628","Gulf Gas Station","1","0","0","225"
"MI","1497184645731583464","Murphy Oil Usa","0","0","1","6"
"MI","1497184645731583464","Murphy Oil Usa","0","1","0","58"
"MI","1497184645731583464","Murphy Oil Usa","1","0","0","485"
"MI","1497226237800613315","Aerotek","0","0","1","274"
"MI","1497226237800613315","Aerotek","0","1","0","757"
"MI","1497226237800613315","Aerotek","1","0","0","3629"
"MI","1497227817937536754","Foreign & Domestic Auto Repairs","0","0","1","16"
"MI","1497227817937536754","Foreign & Domestic Auto Repairs","0","1","0","60"
"MI","1497227817937536754","Foreign & Domestic Auto Repairs","1","0","0","333"
"MI","1497227817945925394","Auto Repair & Service","0","0","1","21"
"MI","1497227817945925394","Auto Repair & Service","0","1","0","84"
"MI","1497227817945925394","Auto Repair & Service","1","0","0","551"
"MI","1497227817979479883","Gerber Collision & Glass","0","0","1","67"
"MI","1497227817979479883","Gerber Collision & Glass","0","1","0","239"
"MI","1497227817979479883","Gerber Collision & Glass","1","0","0","1623"
"MI","1497227817987868508","Free Mobile Service Auto Glass","0","0","1","8"
"MI","1497227817987868508","Free Mobile Service Auto Glass","0","1","0","29"
"MI","1497227817987868508","Free Mobile Service Auto Glass","1","0","0","117"
"MI","1497368764176401412","Leslie's Swimming Pool Supplies","0","1","0","6"
"MI","1497368764176401412","Leslie's Swimming Pool Supplies","1","0","0","25"
"MI","1497369156931028764","Canine Country Club","1","0","0","1"
"MI","1497369156947805984","Country Club Estates","0","0","1","3"
"MI","1497369156947805984","Country Club Estates","0","1","0","3"
"MI","1497369156947805984","Country Club Estates","1","0","0","24"
"MI","1497984168389248443","Fallas Paredes","0","1","0","7"
"MI","1497984168389248443","Fallas Paredes","1","0","0","66"
"MI","1497989871392786077","Carmike Cinemas","0","0","1","6"
"MI","1497989871392786077","Carmike Cinemas","0","1","0","53"
"MI","1497989871392786077","Carmike Cinemas","1","0","0","330"
"MI","1500799414686451228","ABF Freight System","0","0","1","3"
"MI","1500799414686451228","ABF Freight System","0","1","0","14"
"MI","1500799414686451228","ABF Freight System","1","0","0","141"
"MI","1500799414694839841","Money Mailer","0","0","1","1"
"MI","1500799414694839841","Money Mailer","1","0","0","7"
"MI","1500799737924683565","Ceva Logistics","0","0","1","1"
"MI","1500799737924683565","Ceva Logistics","0","1","0","4"
"MI","1500799737924683565","Ceva Logistics","1","0","0","38"
"MI","1500799737941460783","Exel Logistics","0","0","1","1"
"MI","1500799737941460783","Exel Logistics","0","1","0","3"
"MI","1500799737941460783","Exel Logistics","1","0","0","28"
"MI","1500799737941460787","Mail Plus","0","0","1","1"
"MI","1500799737941460787","Mail Plus","0","1","0","2"
"MI","1500799737941460787","Mail Plus","1","0","0","33"
"MI","1500799737949849397","Pack & Mail","0","0","1","1"
"MI","1500799737949849397","Pack & Mail","0","1","0","4"
"MI","1500799737949849397","Pack & Mail","1","0","0","21"
"MI","1500799737949849399","Postal Plus","0","0","1","2"
"MI","1500799737949849399","Postal Plus","0","1","0","24"
"MI","1500799737949849399","Postal Plus","1","0","0","170"
"MI","1500799737949849400","Schenker Inc","0","0","1","10"
"MI","1500799737949849400","Schenker Inc","0","1","0","15"
"MI","1500799737949849400","Schenker Inc","1","0","0","103"
"MI","1500799737958238011","Unishippers","0","0","1","2"
"MI","1500799737958238011","Unishippers","0","1","0","14"
"MI","1500799737958238011","Unishippers","1","0","0","74"
"MI","1500917996988663098","EZ Wireless","0","1","0","5"
"MI","1500917996988663098","EZ Wireless","1","0","0","43"
"MI","1500917996997051708","Go Wireless","0","0","1","73"
"MI","1500917996997051708","Go Wireless","0","1","0","377"
"MI","1500917996997051708","Go Wireless","1","0","0","2802"
"MI","1500917997005440321","MetroPCS","0","0","1","30"
"MI","1500917997005440321","MetroPCS","0","1","0","105"
"MI","1500917997005440321","MetroPCS","1","0","0","843"
"MI","1500917997013828940","Ricoh Business Solutions","0","0","1","8"
"MI","1500917997013828940","Ricoh Business Solutions","0","1","0","21"
"MI","1500917997013828940","Ricoh Business Solutions","1","0","0","120"
"MI","1500917997013828941","Ricoh USA Inc","0","0","1","38"
"MI","1500917997013828941","Ricoh USA Inc","0","1","0","40"
"MI","1500917997013828941","Ricoh USA Inc","1","0","0","264"
"MI","1500917997022217552","Toshiba Business Solutions","0","0","1","7"
"MI","1500917997022217552","Toshiba Business Solutions","0","1","0","4"
"MI","1500917997022217552","Toshiba Business Solutions","1","0","0","43"
"MI","1500917997022217554","Unlimited Wireless","0","0","1","9"
"MI","1500917997022217554","Unlimited Wireless","0","1","0","37"
"MI","1500917997022217554","Unlimited Wireless","1","0","0","349"
"MI","1500917997030606166","Wireless World","0","0","1","8"
"MI","1500917997030606166","Wireless World","0","1","0","36"
"MI","1500917997030606166","Wireless World","1","0","0","324"
"MI","1500940389362698087","FASTSIGNS","0","0","1","4"
"MI","1500940389362698087","FASTSIGNS","0","1","0","10"
"MI","1500940389362698087","FASTSIGNS","1","0","0","78"
"MI","1500940389371086699","Hair Club","0","0","1","9"
"MI","1500940389371086699","Hair Club","0","1","0","12"
"MI","1500940389371086699","Hair Club","1","0","0","74"
"MI","1500940389387863918","Pro-Cuts","0","0","1","1"
"MI","1500940389387863918","Pro-Cuts","1","0","0","10"
"MI","1500941163262117300","Sola Salon Studios","0","0","1","6"
"MI","1500941163262117300","Sola Salon Studios","0","1","0","18"
"MI","1500941163262117300","Sola Salon Studios","1","0","0","262"
"MI","1500941163387946564","A Cut Above","0","0","1","6"
"MI","1500941163387946564","A Cut Above","0","1","0","13"
"MI","1500941163387946564","A Cut Above","1","0","0","93"
"MI","1500941163396335192","Brow Art 23","0","0","1","217"
"MI","1500941163396335192","Brow Art 23","0","1","0","925"
"MI","1500941163396335192","Brow Art 23","1","0","0","4350"
"MI","1500941163438278371","HairMasters","0","0","1","45"
"MI","1500941163438278371","HairMasters","0","1","0","93"
"MI","1500941163438278371","HairMasters","1","0","0","532"
"MI","1500941163455055643","Clip Joint","1","0","0","6"
"MI","1500941163496998817","Salon Centric","0","0","1","28"
"MI","1500941163496998817","Salon Centric","0","1","0","87"
"MI","1500941163496998817","Salon Centric","1","0","0","898"
"MI","1500941163513776103","Regis Corp","0","0","1","37"
"MI","1500941163513776103","Regis Corp","0","1","0","115"
"MI","1500941163513776103","Regis Corp","1","0","0","734"
"MI","1500941163547329616","Hair Plus","0","0","1","1"
"MI","1500941163547329616","Hair Plus","0","1","0","3"
"MI","1500941163547329616","Hair Plus","1","0","0","19"
"MI","1500986147742943019","CPR Cell Phone Repair","0","0","1","11"
"MI","1500986147742943019","CPR Cell Phone Repair","0","1","0","43"
"MI","1500986147742943019","CPR Cell Phone Repair","1","0","0","332"
"MI","1501004889310889980","California Closets","0","0","1","2"
"MI","1501004889310889980","California Closets","0","1","0","20"
"MI","1501004889310889980","California Closets","1","0","0","115"
"MI","1501004941513197398","The Home Center","0","0","1","6"
"MI","1501004941513197398","The Home Center","0","1","0","11"
"MI","1501004941513197398","The Home Center","1","0","0","33"
"MI","1505848644408968223","Prestige Auto Sales","1","0","0","16"
"MI","1505848644417356833","Tesla Motors","0","0","1","3"
"MI","1505848644417356833","Tesla Motors","0","1","0","1"
"MI","1505848644417356833","Tesla Motors","1","0","0","21"
"MI","1505848644434134054","Affordable Auto Sales","0","0","1","4"
"MI","1505848644434134054","Affordable Auto Sales","0","1","0","8"
"MI","1505848644434134054","Affordable Auto Sales","1","0","0","52"
"MI","1505848644459299905","General Motors","0","0","1","81"
"MI","1505848644459299905","General Motors","0","1","0","75"
"MI","1505848644459299905","General Motors","1","0","0","426"
"MI","1505848644509631588","Auto Outlet","0","0","1","21"
"MI","1505848644509631588","Auto Outlet","0","1","0","73"
"MI","1505848644509631588","Auto Outlet","1","0","0","462"
"MI","1505848644509631608","The Car Store","0","0","1","3"
"MI","1505848644509631608","The Car Store","0","1","0","9"
"MI","1505848644509631608","The Car Store","1","0","0","81"
"MI","1505848644509631609","Express Auto Sales","0","1","0","2"
"MI","1505848644509631609","Express Auto Sales","1","0","0","14"
"MI","1505848644518020231","Cash for Cars","0","0","1","3"
"MI","1505848644518020231","Cash for Cars","0","1","0","4"
"MI","1505848644518020231","Cash for Cars","1","0","0","59"
"MI","1505848644526408860","B & B Auto Sales","0","0","1","2"
"MI","1505848644526408860","B & B Auto Sales","0","1","0","13"
"MI","1505848644526408860","B & B Auto Sales","1","0","0","76"
"MI","1505848644526408862","American Auto Sales","0","1","0","1"
"MI","1505848644526408862","American Auto Sales","1","0","0","31"
"MI","1505848644526408870","First Choice Auto Sales","0","0","1","27"
"MI","1505848644526408870","First Choice Auto Sales","0","1","0","70"
"MI","1505848644526408870","First Choice Auto Sales","1","0","0","371"
"MI","1505848644526408873","Family Auto Sales","0","0","1","1"
"MI","1505848644526408873","Family Auto Sales","0","1","0","6"
"MI","1505848644526408873","Family Auto Sales","1","0","0","83"
"MI","1552486118912427966","America's Best Contacts & Eyeglasses","0","0","1","84"
"MI","1552486118912427966","America's Best Contacts & Eyeglasses","0","1","0","445"
"MI","1552486118912427966","America's Best Contacts & Eyeglasses","1","0","0","3759"
"MI","1552486119071811520","Eyeglass World","0","0","1","28"
"MI","1552486119071811520","Eyeglass World","0","1","0","198"
"MI","1552486119071811520","Eyeglass World","1","0","0","1821"
"MI","1552494378520413513","Doctors of Optometry","0","0","1","240"
"MI","1552494378520413513","Doctors of Optometry","0","1","0","808"
"MI","1552494378520413513","Doctors of Optometry","1","0","0","3552"
"MI","1552494378562356571","Vision Source","0","1","0","1"
"MI","1552494378562356571","Vision Source","1","0","0","9"
"MI","1552494378595911010","National Vision","0","1","0","6"
"MI","1552494378595911010","National Vision","1","0","0","33"
"MI","1552494378621076849","SVS Vision","0","0","1","194"
"MI","1552494378621076849","SVS Vision","0","1","0","884"
"MI","1552494378621076849","SVS Vision","1","0","0","5827"
"MI","1552494378629465461","Family Vision Center","0","1","0","1"
"MI","1552494378629465461","Family Vision Center","1","0","0","14"
"MI","1552494378637854077","Visionworks","0","0","1","7"
"MI","1552494378637854077","Visionworks","0","1","0","22"
"MI","1552494378637854077","Visionworks","1","0","0","275"
"MI","1552494378646242687","Vision Center","1","0","0","47"
"MI","1739444559651276093","Michigan State University","0","0","1","6718"
"MI","1739444559651276093","Michigan State University","0","1","0","7893"
"MI","1739444559651276093","Michigan State University","1","0","0","19828"
"MN","1353143788347852458","Z Gallerie","0","0","1","96"
"MN","1353143788347852458","Z Gallerie","0","1","0","393"
"MN","1353143788347852458","Z Gallerie","1","0","0","2004"
"MN","1353143788356241072","Lowe's Home Improvement","0","0","1","239"
"MN","1353143788356241072","Lowe's Home Improvement","0","1","0","1134"
"MN","1353143788356241072","Lowe's Home Improvement","1","0","0","5285"
"MN","1353143788356241073","Hobby Lobby","0","0","1","69"
"MN","1353143788356241073","Hobby Lobby","0","1","0","402"
"MN","1353143788356241073","Hobby Lobby","1","0","0","1761"
"MN","1353143788356241078","Motel 6","0","0","1","183"
"MN","1353143788356241078","Motel 6","0","1","0","325"
"MN","1353143788356241078","Motel 6","1","0","0","2067"
"MN","1353143788364629706","Dunham's Sports","0","0","1","101"
"MN","1353143788364629706","Dunham's Sports","0","1","0","518"
"MN","1353143788364629706","Dunham's Sports","1","0","0","2508"
"MN","1353143788364629710","KFC","0","0","1","345"
"MN","1353143788364629710","KFC","0","1","0","1185"
"MN","1353143788364629710","KFC","1","0","0","8074"
"MN","1353143788364629716","Build-A-Bear Workshop","0","0","1","49"
"MN","1353143788364629716","Build-A-Bear Workshop","0","1","0","278"
"MN","1353143788364629716","Build-A-Bear Workshop","1","0","0","1831"
"MN","1353143788364629722","Bath & Body Works","0","0","1","148"
"MN","1353143788364629722","Bath & Body Works","0","1","0","649"
"MN","1353143788364629722","Bath & Body Works","1","0","0","3250"
"MN","1353143788373018331","Courtyard By Marriott","0","0","1","237"
"MN","1353143788373018331","Courtyard By Marriott","0","1","0","1210"
"MN","1353143788373018331","Courtyard By Marriott","1","0","0","5490"
"MN","1353143788373018334","Verizon Wireless","0","0","1","2819"
"MN","1353143788373018334","Verizon Wireless","0","1","0","10063"
"MN","1353143788373018334","Verizon Wireless","1","0","0","35403"
"MN","1353143788373018340","Marc's Pharmacy","0","0","1","35"
"MN","1353143788373018340","Marc's Pharmacy","0","1","0","57"
"MN","1353143788373018340","Marc's Pharmacy","1","0","0","166"
"MN","1353143788373018346","McDonald's","0","0","1","4376"
"MN","1353143788373018346","McDonald's","0","1","0","15817"
"MN","1353143788373018346","McDonald's","1","0","0","50479"
"MN","1353143788373018347","Taco Bell","0","0","1","503"
"MN","1353143788373018347","Taco Bell","0","1","0","2632"
"MN","1353143788373018347","Taco Bell","1","0","0","15038"
"MN","1353143788373018356","Chili's Grill & Bar","0","0","1","30"
"MN","1353143788373018356","Chili's Grill & Bar","0","1","0","237"
"MN","1353143788373018356","Chili's Grill & Bar","1","0","0","2124"
"MN","1353143788381406967","Sam's Club","0","0","1","359"
"MN","1353143788381406967","Sam's Club","0","1","0","2047"
"MN","1353143788381406967","Sam's Club","1","0","0","7509"
"MN","1353143788381406972","Mobil Oil Corporation","0","0","1","119"
"MN","1353143788381406972","Mobil Oil Corporation","0","1","0","570"
"MN","1353143788381406972","Mobil Oil Corporation","1","0","0","4666"
"MN","1353143788381406974","Gap","0","0","1","34"
"MN","1353143788381406974","Gap","0","1","0","181"
"MN","1353143788381406974","Gap","1","0","0","1825"
"MN","1353143788381406975","Sleep Inn","0","0","1","19"
"MN","1353143788381406975","Sleep Inn","0","1","0","115"
"MN","1353143788381406975","Sleep Inn","1","0","0","484"
"MN","1353143788381406981","U.S. Bank","0","0","1","1980"
"MN","1353143788381406981","U.S. Bank","0","1","0","5481"
"MN","1353143788381406981","U.S. Bank","1","0","0","24493"
"MN","1353143788381406985","Ben Bridge Jeweler","0","0","1","2"
"MN","1353143788381406985","Ben Bridge Jeweler","0","1","0","1"
"MN","1353143788381406985","Ben Bridge Jeweler","1","0","0","100"
"MN","1353143788381406986","The Finish Line","0","0","1","29"
"MN","1353143788381406986","The Finish Line","0","1","0","140"
"MN","1353143788381406986","The Finish Line","1","0","0","1155"
"MN","1353143788381406988","Gander Mountain","0","0","1","45"
"MN","1353143788381406988","Gander Mountain","0","1","0","248"
"MN","1353143788381406988","Gander Mountain","1","0","0","1774"
"MN","1353143788381406992","Target","0","0","1","10463"
"MN","1353143788381406992","Target","0","1","0","30835"
"MN","1353143788381406992","Target","1","0","0","90964"
"MN","1353143788381406993","Ameriprise Financial","0","0","1","265"
"MN","1353143788381406993","Ameriprise Financial","0","1","0","697"
"MN","1353143788381406993","Ameriprise Financial","1","0","0","4455"
"MN","1353143788389795603","Tiffany & Co","0","0","1","2"
"MN","1353143788389795603","Tiffany & Co","0","1","0","14"
"MN","1353143788389795603","Tiffany & Co","1","0","0","128"
"MN","1353143788389795607","Menards","0","0","1","2516"
"MN","1353143788389795607","Menards","0","1","0","7350"
"MN","1353143788389795607","Menards","1","0","0","21128"
"MN","1353143788389795611","Michaels","0","0","1","17"
"MN","1353143788389795611","Michaels","0","1","0","104"
"MN","1353143788389795611","Michaels","1","0","0","889"
"MN","1353143788389795612","Applebee's","0","0","1","100"
"MN","1353143788389795612","Applebee's","0","1","0","596"
"MN","1353143788389795612","Applebee's","1","0","0","5343"
"MN","1353143788389795617","YMCA","0","0","1","492"
"MN","1353143788389795617","YMCA","0","1","0","875"
"MN","1353143788389795617","YMCA","1","0","0","3641"
"MN","1353143788389795619","Piggly Wiggly Supermarket","0","0","1","11"
"MN","1353143788389795619","Piggly Wiggly Supermarket","0","1","0","29"
"MN","1353143788389795619","Piggly Wiggly Supermarket","1","0","0","97"
"MN","1353143788389795620","Burger King","0","0","1","1645"
"MN","1353143788389795620","Burger King","0","1","0","8215"
"MN","1353143788389795620","Burger King","1","0","0","29941"
"MN","1353143788398184235","Sbarro","0","0","1","1171"
"MN","1353143788398184235","Sbarro","0","1","0","6253"
"MN","1353143788398184235","Sbarro","1","0","0","20870"
"MN","1353143788398184238","SuddenLink Communications","1","0","0","9"
"MN","1353143788398184247","Allied Van Lines","0","0","1","7"
"MN","1353143788398184247","Allied Van Lines","0","1","0","11"
"MN","1353143788398184247","Allied Van Lines","1","0","0","101"
"MN","1353143788398184258","Western Union","0","0","1","61"
"MN","1353143788398184258","Western Union","0","1","0","188"
"MN","1353143788398184258","Western Union","1","0","0","896"
"MN","1353143788406572877","Hilton Hotels & Resorts","0","0","1","204"
"MN","1353143788406572877","Hilton Hotels & Resorts","0","1","0","848"
"MN","1353143788406572877","Hilton Hotels & Resorts","1","0","0","3394"
"MN","1353143788406572878","Charlotte Russe","0","0","1","1164"
"MN","1353143788406572878","Charlotte Russe","0","1","0","6245"
"MN","1353143788406572878","Charlotte Russe","1","0","0","20610"
"MN","1353143788406572882","Office Depot","0","0","1","12"
"MN","1353143788406572882","Office Depot","0","1","0","32"
"MN","1353143788406572882","Office Depot","1","0","0","148"
"MN","1353143788406572883","Midas Auto Service & Tires","0","0","1","24"
"MN","1353143788406572883","Midas Auto Service & Tires","0","1","0","122"
"MN","1353143788406572883","Midas Auto Service & Tires","1","0","0","1495"
"MN","1353143788406572888","MCI Telecommunications Corp","0","0","1","14"
"MN","1353143788406572888","MCI Telecommunications Corp","0","1","0","44"
"MN","1353143788406572888","MCI Telecommunications Corp","1","0","0","266"
"MN","1353143788406572891","Boost Mobile","0","0","1","90"
"MN","1353143788406572891","Boost Mobile","0","1","0","348"
"MN","1353143788406572891","Boost Mobile","1","0","0","2167"
"MN","1353143788406572892","Maui Wowi","0","0","1","41"
"MN","1353143788406572892","Maui Wowi","0","1","0","134"
"MN","1353143788406572892","Maui Wowi","1","0","0","704"
"MN","1353143788406572897","Louis Vuitton","0","0","1","15"
"MN","1353143788406572897","Louis Vuitton","0","1","0","50"
"MN","1353143788406572897","Louis Vuitton","1","0","0","357"
"MN","1353143788414961519","Kohl's Department Store","0","0","1","47"
"MN","1353143788414961519","Kohl's Department Store","0","1","0","426"
"MN","1353143788414961519","Kohl's Department Store","1","0","0","3742"
"MN","1353143788414961524","Residence Inn by Marriott","0","0","1","162"
"MN","1353143788414961524","Residence Inn by Marriott","0","1","0","412"
"MN","1353143788414961524","Residence Inn by Marriott","1","0","0","1679"
"MN","1353143788423350144","Church of Jesus Christ of Latter-Day Saints","0","0","1","12"
"MN","1353143788423350144","Church of Jesus Christ of Latter-Day Saints","0","1","0","23"
"MN","1353143788423350144","Church of Jesus Christ of Latter-Day Saints","1","0","0","122"
"MN","1353143788423350153","Texas Roadhouse","0","0","1","13"
"MN","1353143788423350153","Texas Roadhouse","0","1","0","246"
"MN","1353143788423350153","Texas Roadhouse","1","0","0","1889"
"MN","1353143788431738769","Merle Norman Cosmetics","0","1","0","2"
"MN","1353143788431738769","Merle Norman Cosmetics","1","0","0","46"
"MN","1353143788431738773","Nationwide Insurance","0","0","1","20"
"MN","1353143788431738773","Nationwide Insurance","0","1","0","60"
"MN","1353143788431738773","Nationwide Insurance","1","0","0","409"
"MN","1353143788431738787","rue21","0","0","1","61"
"MN","1353143788431738787","rue21","0","1","0","395"
"MN","1353143788431738787","rue21","1","0","0","2461"
"MN","1353143788431738793","Regions Bank","0","0","1","1"
"MN","1353143788431738793","Regions Bank","0","1","0","28"
"MN","1353143788431738793","Regions Bank","1","0","0","214"
"MN","1353143788440127405","Golfsmith","0","0","1","11"
"MN","1353143788440127405","Golfsmith","0","1","0","72"
"MN","1353143788440127405","Golfsmith","1","0","0","540"
"MN","1353143788440127408","Firestone Complete Auto Care","0","0","1","34"
"MN","1353143788440127408","Firestone Complete Auto Care","0","1","0","130"
"MN","1353143788440127408","Firestone Complete Auto Care","1","0","0","1061"
"MN","1353143788440127413","Rent-A-Center","0","0","1","1"
"MN","1353143788440127413","Rent-A-Center","0","1","0","2"
"MN","1353143788440127413","Rent-A-Center","1","0","0","35"
"MN","1353143788440127415","Fifth Third Bank","0","1","0","2"
"MN","1353143788440127415","Fifth Third Bank","1","0","0","41"
"MN","1353143788440127416","Bed Bath & Beyond","0","0","1","62"
"MN","1353143788440127416","Bed Bath & Beyond","0","1","0","316"
"MN","1353143788440127416","Bed Bath & Beyond","1","0","0","2405"
"MN","1353143788440127417","O'Reilly Auto Parts","0","0","1","66"
"MN","1353143788440127417","O'Reilly Auto Parts","0","1","0","321"
"MN","1353143788440127417","O'Reilly Auto Parts","1","0","0","2398"
"MN","1353143788440127418","EyeMasters","0","0","1","22"
"MN","1353143788440127418","EyeMasters","0","1","0","144"
"MN","1353143788440127418","EyeMasters","1","0","0","1149"
"MN","1353143788440127426","Batteries Plus","0","0","1","38"
"MN","1353143788440127426","Batteries Plus","0","1","0","142"
"MN","1353143788440127426","Batteries Plus","1","0","0","1443"
"MN","1353143788448516045","AT&T","0","0","1","86"
"MN","1353143788448516045","AT&T","0","1","0","314"
"MN","1353143788448516045","AT&T","1","0","0","1969"
"MN","1353143788448516046","Precision Tune Auto Care","0","0","1","17"
"MN","1353143788448516046","Precision Tune Auto Care","0","1","0","114"
"MN","1353143788448516046","Precision Tune Auto Care","1","0","0","1153"
"MN","1353143788448516049","Wells Fargo Advisors","0","0","1","300"
"MN","1353143788448516049","Wells Fargo Advisors","0","1","0","531"
"MN","1353143788448516049","Wells Fargo Advisors","1","0","0","1842"
"MN","1353143788448516051","Anytime Fitness","0","0","1","631"
"MN","1353143788448516051","Anytime Fitness","0","1","0","1986"
"MN","1353143788448516051","Anytime Fitness","1","0","0","10392"
"MN","1353143788448516053","Cinnabon","0","0","1","12"
"MN","1353143788448516053","Cinnabon","0","1","0","71"
"MN","1353143788448516053","Cinnabon","1","0","0","447"
"MN","1353143788448516064","Citibank","0","0","1","1"
"MN","1353143788448516064","Citibank","0","1","0","5"
"MN","1353143788448516064","Citibank","1","0","0","64"
"MN","1353143788456904689","Scottrade","0","0","1","225"
"MN","1353143788456904689","Scottrade","0","1","0","619"
"MN","1353143788456904689","Scottrade","1","0","0","3624"
"MN","1353143788456904695","Sport Clips","0","0","1","255"
"MN","1353143788456904695","Sport Clips","0","1","0","844"
"MN","1353143788456904695","Sport Clips","1","0","0","4365"
"MN","1353143788456904697","First American","0","0","1","121"
"MN","1353143788456904697","First American","0","1","0","293"
"MN","1353143788456904697","First American","1","0","0","1858"
"MN","1353143788465292298","Zumiez","0","0","1","96"
"MN","1353143788465292298","Zumiez","0","1","0","533"
"MN","1353143788465292298","Zumiez","1","0","0","3640"
"MN","1353143788465292302","Buckle","0","0","1","48"
"MN","1353143788465292302","Buckle","0","1","0","245"
"MN","1353143788465292302","Buckle","1","0","0","2413"
"MN","1353143788465292303","CarMax","0","0","1","9"
"MN","1353143788465292303","CarMax","0","1","0","26"
"MN","1353143788465292303","CarMax","1","0","0","160"
"MN","1353143788465292305","Bally Total Fitness","0","1","0","1"
"MN","1353143788465292305","Bally Total Fitness","1","0","0","44"
"MN","1353143788465292309","Texaco","0","0","1","19"
"MN","1353143788465292309","Texaco","0","1","0","97"
"MN","1353143788465292309","Texaco","1","0","0","851"
"MN","1353143788465293310","Justice","0","0","1","67"
"MN","1353143788465293310","Justice","0","1","0","337"
"MN","1353143788465293310","Justice","1","0","0","1898"
"MN","1353143788473680930","Dunkin' Donuts","0","0","1","3"
"MN","1353143788473680930","Dunkin' Donuts","0","1","0","38"
"MN","1353143788473680930","Dunkin' Donuts","1","0","0","224"
"MN","1353143788473680932","Comfort Inn","0","0","1","218"
"MN","1353143788473680932","Comfort Inn","0","1","0","918"
"MN","1353143788473680932","Comfort Inn","1","0","0","4718"
"MN","1353143788473680938","Boy Scouts of America","0","0","1","1"
"MN","1353143788473680938","Boy Scouts of America","0","1","0","5"
"MN","1353143788473680938","Boy Scouts of America","1","0","0","65"
"MN","1353143788482069552","BP Oil","0","0","1","2046"
"MN","1353143788482069552","BP Oil","0","1","0","3708"
"MN","1353143788482069552","BP Oil","1","0","0","19220"
"MN","1353143788482069554","Charter Communications","0","0","1","79"
"MN","1353143788482069554","Charter Communications","0","1","0","193"
"MN","1353143788482069554","Charter Communications","1","0","0","1263"
"MN","1353143788482069556","Charles Schwab","0","0","1","224"
"MN","1353143788482069556","Charles Schwab","0","1","0","377"
"MN","1353143788482069556","Charles Schwab","1","0","0","2004"
"MN","1353143788482069558","Nordstrom","0","0","1","17"
"MN","1353143788482069558","Nordstrom","0","1","0","96"
"MN","1353143788482069558","Nordstrom","1","0","0","1111"
"MN","1353143788482069565","Bankers Life & Casualty Co","0","0","1","1"
"MN","1353143788482069565","Bankers Life & Casualty Co","0","1","0","12"
"MN","1353143788482069565","Bankers Life & Casualty Co","1","0","0","80"
"MN","1353143788482069570","Sheraton","0","0","1","26"
"MN","1353143788482069570","Sheraton","0","1","0","173"
"MN","1353143788482069570","Sheraton","1","0","0","827"
"MN","1353143788482069571","Ruby Tuesday","0","0","1","35"
"MN","1353143788482069571","Ruby Tuesday","0","1","0","201"
"MN","1353143788482069571","Ruby Tuesday","1","0","0","1482"
"MN","1353143788482069572","The Home Depot","0","0","1","1285"
"MN","1353143788482069572","The Home Depot","0","1","0","4371"
"MN","1353143788482069572","The Home Depot","1","0","0","15578"
"MN","1353143788482069573","MasterCuts","0","0","1","88"
"MN","1353143788482069573","MasterCuts","0","1","0","449"
"MN","1353143788482069573","MasterCuts","1","0","0","2112"
"MN","1353143788482069574","Victoria's Secret","0","0","1","1100"
"MN","1353143788482069574","Victoria's Secret","0","1","0","5990"
"MN","1353143788482069574","Victoria's Secret","1","0","0","19722"
"MN","1353143788490458185","Dick's Sporting Goods","0","0","1","136"
"MN","1353143788490458185","Dick's Sporting Goods","0","1","0","566"
"MN","1353143788490458185","Dick's Sporting Goods","1","0","0","3809"
"MN","1353143788490458186","Sprouts Farmers Market","0","0","1","3"
"MN","1353143788490458186","Sprouts Farmers Market","0","1","0","5"
"MN","1353143788490458186","Sprouts Farmers Market","1","0","0","69"
"MN","1353143788490458196","Health Mart Pharmacy","0","0","1","269"
"MN","1353143788490458196","Health Mart Pharmacy","0","1","0","587"
"MN","1353143788490458196","Health Mart Pharmacy","1","0","0","2153"
"MN","1353143788490458198","Edward Jones Investments","0","0","1","795"
"MN","1353143788490458198","Edward Jones Investments","0","1","0","2829"
"MN","1353143788490458198","Edward Jones Investments","1","0","0","15633"
"MN","1353143788490458200","Sunglass Hut","0","0","1","138"
"MN","1353143788490458200","Sunglass Hut","0","1","0","712"
"MN","1353143788490458200","Sunglass Hut","1","0","0","3486"
"MN","1353143788490458211","TORRID","0","0","1","42"
"MN","1353143788490458211","TORRID","0","1","0","227"
"MN","1353143788490458211","TORRID","1","0","0","1589"
"MN","1353143788498846822","Supercuts","0","0","1","35"
"MN","1353143788498846822","Supercuts","0","1","0","112"
"MN","1353143788498846822","Supercuts","1","0","0","958"
